kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_prad,koi_sma,koi_model_snr,koi_num_transits,koi_max_mult_ev,koi_max_sngle_ev,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_smass,koi_count,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec
K07010.01,FALSE POSITIVE,0.755049082,2.09643,26067.9,30.47,0.0138,683.7,1777,5735.352,325.35947,1551,1372.84,5242,4.64,0.622,0.616,1,0,1,0,0
K07011.01,FALSE POSITIVE,1.012694226,3.6017,108504,42.51,0.0203,185.1,179,983.47864,196.39069,2230,5846.79,6487,4.292,1.233,1.085,1,0,1,0,0
K07012.01,FALSE POSITIVE,10.303356,5.98633,520067,69.66,0.0854,2039.1,0,14178.571,3090.8706,787,90.76,5497,4.423,0.9,0.782,1,0,1,0,0
K07013.01,FALSE POSITIVE,2.214029545,5.64264,349110,94.23,0.0361,2680.5,0,42297.773,4137.682,1894,3041.8,6604,4.178,1.526,1.283,1,0,1,0,0
K07014.01,FALSE POSITIVE,2.441988077,3.94526,95343.5,90.39,0.0373,1174.5,284,16412.3,2110.9138,1993,3721.74,6078,3.874,2.059,1.156,1,0,1,0,0
K07015.01,FALSE POSITIVE,2.44200193,3.146,128.6,0.95,0.0349,9.6,284,8.638941,3.473127,1217,518.48,5587,4.556,0.851,0.952,1,0,0,1,1
K07016.01,CONFIRMED,384.847556,9.969,189.9,1.09,0.994,12.3,4,7.6023917,4.0634294,220,0.56,5579,4.58,0.798,0.892,1,0,0,0,0
K07143.01,FALSE POSITIVE,2.131225773,5.4932,2337.1,35.68,0.0316,215.6,632,163.33897,26.566454,1555,1382.47,6181,4.38,1.028,0.925,1,0,0,1,0
K07144.01,CANDIDATE,0.839907158,1.019,119.6,0.92,0.0162,10.7,1546,8.66117,3.508915,1640,1705.12,5120,4.478,0.853,0.797,1,0,0,0,0
K07145.01,FALSE POSITIVE,1.219736039,4.89465,611523,135.43,0.0253,1037.2,0,1867.5491,447.06708,2611,10982.55,7358,4.171,1.637,1.449,1,1,0,1,0
K07146.01,FALSE POSITIVE,2.015152464,8.17997,561687,132.05,0.0353,4129.6,0,18744.709,1857.2554,2107,4657.05,6988,4.163,1.649,1.448,1,0,1,0,0
K07147.01,FALSE POSITIVE,0.82820657,2.70353,118533,35.67,0.0149,548.3,813,2801.3472,247.4392,1473,1109.75,5033,4.611,0.655,0.638,1,0,1,0,0
K07148.01,CANDIDATE,1.7613778,1.355,359.3,2.32,0.0302,10.5,55,8.230377,3.2664354,1824,2621.69,6544,4.349,1.207,1.193,1,0,0,0,0
K07149.01,FALSE POSITIVE,2.537081943,4.80903,245319,67.96,0.0394,2434.8,530,4624.558,361.1826,1712,2032.57,6735,4.307,1.309,1.275,1,0,1,0,0
K07150.01,FALSE POSITIVE,14.44312745,8.33598,41685.3,92.28,0.1262,2186,88,4029.8372,583.9617,1182,462.07,5757,3.672,2.736,1.283,1,0,1,0,0
K07151.01,FALSE POSITIVE,5.61386908,5.07753,57385.6,34.24,0.0549,1253.6,238,5357.774,736.6125,714,61.43,4504,4.582,0.709,0.701,1,0,1,0,0
K07274.01,FALSE POSITIVE,9.080194398,8.18777,324573,76.4,0.0896,3481.8,0,9252.22,1595.217,1013,248.49,6461,4.396,1.131,1.162,1,1,0,0,0
K07275.01,FALSE POSITIVE,9.93442075,7.8219,55965,34.03,0.0817,529,106,2159.8782,342.36636,679,50.35,5382,4.654,0.669,0.749,1,0,1,0,0
K07276.01,FALSE POSITIVE,2.071939672,4.45367,198766,75.64,0.032,2409.8,517,16558.959,1662.0957,1696,1953.33,6140,4.247,1.254,1.014,1,0,1,0,0
K07277.01,FALSE POSITIVE,8.5893644,6.975,179.3,1.21,0.0795,9.8,127,8.96796,3.8204856,792,93.09,5602,4.571,0.817,0.913,1,0,0,1,1
K07278.01,FALSE POSITIVE,8.589644815,9.49469,269518,140.07,0.0858,5324.6,0,1585.6364,436.10446,1412,940.15,6331,3.813,2.194,1.142,1,0,1,0,0
K07279.01,CANDIDATE,11.7728146,4.132,77.1,0.93,0.097,9.9,113,7.914059,3.8606138,788,90.86,5410,4.333,1.056,0.875,1,0,0,0,0
K07280.01,FALSE POSITIVE,1.009671584,4.37759,155117,125.31,0.0236,1440.7,1326,9405.26,591.1476,3287,27692.04,7652,3.974,2.242,1.723,1,0,1,0,0
K07281.01,CANDIDATE,2.46506501,6.218,39.8,1.14,0.0395,10.3,253,10.800519,5.949512,1999,3777.82,6881,4.101,1.714,1.356,1,0,0,0,0
K07282.01,CANDIDATE,1.758599866,0.2729,237.8,1.6,0.0262,11.9,761,9.095007,6.8914123,1101,347.1,4744,4.606,0.725,0.772,1,0,0,0,0
K07410.01,FALSE POSITIVE,1.260575815,2.36064,154278,29.91,0.0203,781.2,1062,6441.7886,533.08295,1410,935.7,5388,4.576,0.715,0.701,1,0,1,0,0
K07411.01,FALSE POSITIVE,1.88912273,4.219,60.2,0.59,0.0276,15.5,710,8.133816,3.2694519,1248,573.44,5413,4.578,0.754,0.786,1,0,0,1,0
K07412.01,FALSE POSITIVE,0.609125246,0.655,139.2,0.96,0.0135,10.9,1862,8.4888525,3.2917914,1896,3049.07,5595,4.581,0.796,0.89,1,0,0,1,0
K00566.02,CANDIDATE,14.1573717,3.786,130,1.1,0.1161,9.3,66,8.303003,3.3878822,778,86.67,6122,4.487,0.964,1.041,3,0,0,0,0
K07413.01,FALSE POSITIVE,1.566528935,3.2593,92511,49.66,0.0253,485,860,4630.5156,338.22235,1551,1371.7,5883,4.471,0.905,0.885,1,0,1,0,0
K07414.01,FALSE POSITIVE,4.52977632,26.752,1582.2,12.22,0.0693,55.2,232,22.979578,4.609376,2264,6213.27,8912,4.05,2.299,2.164,1,1,0,0,0
K07415.01,CANDIDATE,1.291964282,1.8378,28640,10.97,0.0199,45.8,822,72.48936,64.46646,1249,572.64,4995,4.624,0.638,0.625,1,0,0,0,0
K07416.01,CANDIDATE,37.4646974,4.954,51.6,0.97,0.2238,10.3,37,7.4136095,4.338561,677,49.61,6266,4.209,1.342,1.06,1,0,0,0,0
K04288.03,FALSE POSITIVE,4.32744048,4.539,22,0.58,0.0526,8,277,7.5820146,2.9341161,1254,585.32,5888,4.275,1.227,1.036,4,1,0,0,0
K04298.02,FALSE POSITIVE,11.57958162,2.47,,,,,117,8.720793,10.841849,,,,,,,2,0,1,0,0
K04301.02,CANDIDATE,6.31915999,3.465,34.4,1.04,0.0693,9.8,207,8.191573,3.759319,1369,829.72,6254,4.019,1.706,1.11,2,0,0,0,0
K04383.02,CANDIDATE,2.58393841,2.169,49.4,0.77,0.0373,8.5,495,8.625569,8.547259,1470,1103.3,6164,4.378,1.09,1.032,2,0,0,0,0
K04417.02,FALSE POSITIVE,0.87630504,1.11,170.9,22.24,0.018,25.2,1525,13.334711,3.937272,1911,3156.02,6032,4.508,0.929,0,2,0,0,1,0
K04421.02,CANDIDATE,6.5595368,4.324,26.3,0.62,0.0708,10.1,192,7.928007,3.4668548,1079,320.09,5950,4.323,1.196,1.1,2,0,0,0,0
K00416.04,CANDIDATE,31.5322987,3.49,106.4,0.74,0.182,7.8,41,7.2454295,4.2839875,461,10.65,5183,4.608,0.739,0.818,4,0,0,0,0
K04500.03,CANDIDATE,14.7510068,2.25,381.1,1.7,0.1104,9.5,72,8.5887375,2.9552543,629,36.94,5295,4.548,0.8,0.825,3,0,0,0,0
K06360.01,FALSE POSITIVE,15.58279473,3.76683,52760,14,0.1,439.3,80,1355.6526,241.9803,397,5.86,3849,4.703,0.546,0.549,1,0,1,0,0
K06361.01,FALSE POSITIVE,1.529283907,14.0075,54.8,2.26,0.0281,41.5,877,11.668316,3.6889956,2550,9998.13,6438,3.829,2.266,1.263,1,1,0,0,0
K06362.01,FALSE POSITIVE,2.908454772,2.6005,64325,40.85,0.0355,252.8,460,3704.027,286.7087,1153,416.75,5631,4.518,0.764,0.702,1,0,1,0,0
K06363.01,FALSE POSITIVE,1.540396094,2.8044,55123,48.81,0.0262,340.4,866,704.6299,82.28213,1576,1455.18,5780,4.438,1,1,1,0,1,1,1
K06364.01,FALSE POSITIVE,1.540395674,2.80168,70614.6,117.33,0.0299,997.9,866,7840.81,781.6583,2850,15595.35,7394,3.897,2.283,1.502,1,0,1,0,1
K06365.01,FALSE POSITIVE,2.344138713,0.4495,110.8,2.43,0.0356,8.6,1145,8.760416,3.5781844,1797,2469.65,5313,3.835,2.095,1.095,1,1,0,0,0
K06366.01,FALSE POSITIVE,0.91849333,2.399,58.7,0.93,0.02,13,1459,9.039548,3.8326497,2205,5576.7,6469,4.385,1.193,1.26,1,1,0,0,1
K06367.01,FALSE POSITIVE,1.341078755,3.86492,112151,41.8,0.025,1829.3,1009,7169.2666,408.9253,1968,3533.56,6368,4.323,1.225,1.151,1,0,1,0,0
K07604.01,FALSE POSITIVE,316.950146,5.33,,,,,3,7.445567,8.125223,,,,,,,1,0,1,0,0
K07605.01,FALSE POSITIVE,589.74851,12.74,462.4,2.03,1.3854,11.5,3,8.124471,8.151974,217,0.53,6003,4.507,0.932,1.019,1,1,0,0,0
K07606.01,FALSE POSITIVE,235.2976173,87.013,23052.8,82.92,0.7587,210.7,5,191.87526,102.82905,585,27.65,4894,2.968,5.568,1.051,1,0,1,0,0
K07607.01,CANDIDATE,54.54312996,7.03,,,,,7,8.4574585,6.2821712,,,,,,,1,0,0,0,0
K07608.01,FALSE POSITIVE,7.4539297,14.21,,,,,186,12.413385,3.8260124,,520.65,,,,,1,1,0,0,0
K07609.01,FALSE POSITIVE,36.136968,15.42,152,1.3,0.2212,10.4,38,7.9458246,3.4118006,600,30.69,6258,4.442,1.046,1.102,1,1,0,0,0
K07610.01,FALSE POSITIVE,0.933746709,3.435,18.6,0.36,0.0176,14.3,1438,10.910735,5.2522593,1893,3026.99,6302,4.535,0.815,0.831,1,0,0,1,1
K07611.01,FALSE POSITIVE,0.93376738,4.036,55.4,0.63,0.0171,16.5,1442,10.687607,3.7797225,1678,1879,5611,4.53,0.787,0.764,1,0,0,1,1
K07612.01,FALSE POSITIVE,0.93374073,4.296,147.6,0.84,0.0168,13.4,1443,10.339386,3.8258924,1371,831.95,4753,4.585,0.717,0.72,1,0,0,1,1
K07613.01,FALSE POSITIVE,0.93369659,4.444,81.4,0.78,0.0182,10.8,1224,8.41551,3.419501,1680,1891.43,5619,4.558,0.838,0.927,1,0,0,0,1
K07614.01,FALSE POSITIVE,0.9337473,3.446,64.6,0.6,0.0174,9.5,1440,8.739529,3.4886534,1625,1652.84,5649,4.606,0.741,0.841,1,1,0,1,1
K07615.01,FALSE POSITIVE,677.35794,9.698,322.4,7.12,1.8282,11.2,3,8.537511,6.768903,388,5.35,6335,3.593,3.523,1.774,1,1,0,0,0
K07616.01,FALSE POSITIVE,4.0551242,12,148.7,3.13,0.0606,9.3,336,11.53765,4.5642247,2013,3887.31,7064,3.888,2.531,1.806,1,1,0,0,0
K07617.01,CANDIDATE,12.9284553,2.49,297.9,0.64,0.0795,8.2,108,7.1527185,7.0937934,343,3.26,3578,4.893,0.375,0.401,1,0,0,0,0
K07618.01,FALSE POSITIVE,21.6817115,7.18,73.5,0.89,0.1566,6.9,64,8.32201,4.16004,713,60.99,6297,4.448,1.031,1.084,1,1,0,0,0
K07619.01,FALSE POSITIVE,466.08101,23.69,180.1,2.13,1.2343,14.1,3,8.733687,10.660132,305,2.05,6098,4.097,1.59,1.152,1,1,0,0,0
K07620.01,FALSE POSITIVE,0.66573903,1.27,,,,,2007,7.601143,6.1370883,,,,,,,1,1,0,0,0
K03184.03,CANDIDATE,4.02018903,3.616,18.5,0.6,0.0502,14.4,300,9.124618,3.845631,1337,754.66,5788,4.178,1.376,1.039,3,0,0,0,0
K03230.02,FALSE POSITIVE,3.796383639,8.6711,31.1,0.71,0.0487,24.5,270,11.125593,5.070609,1323,724.17,6017,4.3,1.21,1.064,2,1,0,0,1
K04422.02,FALSE POSITIVE,0.71059239,4.92,280.6,3.92,0.0182,22.8,1281,8.253043,5.885691,3318,28640.03,7454,4.107,1.853,1.602,2,1,0,0,0
K04524.03,CANDIDATE,3.33930957,2.597,91.3,1.2,0.0438,10.7,360,8.40802,3.5675344,1205,498.37,5700,4.434,1.006,1.003,3,0,0,0,0
K04676.02,FALSE POSITIVE,3.36379289,23.7,136.3,44.77,0.0489,36.9,400,10.51384,3.7904692,1840,2712.28,5947,3.814,2.407,1.378,2,1,0,0,0
K04782.02,CANDIDATE,4.29251656,4.254,249.5,3.66,0.0527,11,265,8.809927,3.438032,1144,403.88,6032,4.485,0.973,1.055,2,0,0,0,0
K04957.02,CANDIDATE,4.98792404,1.618,346.2,0.73,0.0425,9.7,261,8.656733,3.2336745,485,13.07,3606,4.859,0.395,0.413,2,0,0,0,0
K05270.02,FALSE POSITIVE,0.907818056,1.679,29.5,0.55,0.0188,13.2,1471,11.369061,3.8803325,2012,3871.99,6210,4.456,1.014,1.067,2,0,0,0,1
K05397.02,FALSE POSITIVE,297.71402,13.413,1374.5,45.69,1.0187,16.3,3,9.5327635,9.398359,706,58.76,4916,2.572,10.801,1.587,2,1,0,0,0
K05447.02,CONFIRMED,3.87594316,2.314,58.6,0.68,0.0485,14.2,348,10.725665,3.5178986,1081,323.21,5713,4.541,0.893,1.01,2,0,0,0,0
K05475.02,CANDIDATE,5.68325648,1.778,44.6,0.97,0.0584,10,233,7.1500635,2.4699445,1257,589.92,6072,4.133,1.286,0.818,2,0,0,0,0
K05801.02,FALSE POSITIVE,0.93373761,3.303,58.7,1,0.0184,9.7,1442,8.886183,3.4871702,2073,4359.29,5534,4.17,1.326,0.948,2,0,0,0,1
K05900.02,FALSE POSITIVE,0.687739345,0.1866,37.6,1.53,0.0168,11,1948,7.557003,8.866829,2837,15318.29,6823,4.212,1.493,1.332,2,1,0,0,0
K06117.01,FALSE POSITIVE,9.524076544,10.4891,198399,151,0.0911,1942.5,0,12535.334,1419.7094,1390,882.28,5180,3.428,3.371,1.112,1,0,1,0,0
K06140.01,FALSE POSITIVE,11.63785889,11.8851,427948,77.01,0.104,2637,0,15089.309,1716.9806,895,151.54,6360,4.433,1.058,1.105,1,1,0,0,0
K06143.02,FALSE POSITIVE,50.900813,3.3,,,,,4,7.711879,4.9803634,,,,,,,2,0,1,0,0
K06447.02,CANDIDATE,91.649983,10.294,193.6,2.27,0.4363,8.7,5,7.140234,4.6610813,568,24.57,6705,4.145,1.608,1.325,2,0,0,0,0
K06464.03,CANDIDATE,541.742985,10.47,1038.6,3.39,1.3418,25.9,3,17.805895,11.904207,248,0.9,6373,4.438,1.047,1.094,3,0,0,0,0
K01636.02,FALSE POSITIVE,14.5862195,2.733,202.2,1.17,0.1128,9.3,63,7.5464654,3.1280413,702,57.32,5904,4.565,0.819,0.899,2,0,1,1,0
K06541.02,FALSE POSITIVE,0.938074536,1.9618,575.9,417.01,0.0224,36.1,1096,14.443006,5.0387244,5718,251840.36,4697,2.204,17.032,1.691,2,0,1,1,0
K06751.02,FALSE POSITIVE,0.698359996,1.4959,774.1,28.97,0.0156,26.1,292,12.203586,3.4140449,1990,3702.25,5761,4.492,0.956,1.035,2,0,1,1,0
K07542.01,FALSE POSITIVE,563.94854,15.631,872.9,2.55,1.3194,16.3,2,8.817567,11.111294,209,0.45,5853,4.544,0.868,0.961,1,1,0,0,0
K07543.01,FALSE POSITIVE,0.98376204,10.052,55,12.44,0.0241,25.2,1101,8.80291,3.5279438,4203,73867.88,6431,3.276,5.294,1.932,1,1,0,0,0
K07544.01,FALSE POSITIVE,2.403704619,0.8927,110.6,27.04,0.0503,1.4,571,10.0181265,3.037881,3903,54903,6244,2.897,10.105,2.936,2,1,0,0,0
K07545.01,FALSE POSITIVE,33.65766894,40.787,15379.5,78.44,0.1949,519.2,38,205.55244,46.60813,1211,508.66,4774,2.759,6.447,0.871,1,0,1,0,0
K07546.01,CANDIDATE,44.113873,3.956,196.3,4.9,0.3101,6.6,7,8.796513,5.797873,1158,424.45,7854,3.669,3.462,2.039,1,0,0,0,0
K07547.01,FALSE POSITIVE,0.892988877,2.4428,85,2.94,0.0208,43.8,1200,7.790252,3.3761787,3285,27545.43,6228,3.668,2.975,1.504,1,1,0,1,0
K07548.01,FALSE POSITIVE,0.705816203,5.55,149,15.33,0.0158,19.6,1232,9.831114,3.5316377,2109,4650.24,6106,4.487,0.966,1.043,1,1,0,1,1
K07549.01,FALSE POSITIVE,374.51648,6.088,907419,73.1,0.937,105.8,0,5918.7495,5775.997,220,0.55,5714,4.627,0.711,0.78,1,0,1,0,1
K01829.02,FALSE POSITIVE,10.3482112,2.089,255.1,1.29,0.0884,8.4,125,7.6262884,3.022445,724,64.97,5383,4.543,0.822,0.861,2,0,1,1,0
K07550.01,FALSE POSITIVE,1.7609276,5.189,57.3,1.53,0.0361,26.1,608,13.6367035,3.881573,2860,15818.72,8784,4.156,1.967,2.017,1,1,0,0,0
K07551.01,FALSE POSITIVE,321.2419428,10.16,,,,,3,7.345877,13.054047,,,,,,,1,1,0,0,0
K07552.01,FALSE POSITIVE,1.463148937,11.04,168,15.82,0.0266,66.6,919,7.5382447,8.280381,2371,7470.01,6525,3.993,1.805,1.167,1,1,0,0,0
K07553.01,FALSE POSITIVE,374.514471,6.629,440516,139.55,1.0721,130.3,0,3740.2493,4476.751,295,1.79,6446,4.381,1.155,1.17,1,1,0,0,1
K07554.01,CANDIDATE,482.62011,12.86,324,1.98,1.2328,8.1,3,7.369342,7.162561,263,1.12,6315,4.389,1.095,1.066,1,0,0,0,0
K07555.01,FALSE POSITIVE,1.525924746,1.955,74.1,8.86,0.0357,11.9,700,8.32597,4.2691593,3786,48691.77,5000,2.81,10.533,2.615,1,0,0,1,1
K07556.01,FALSE POSITIVE,1.25383162,7.68,12.9,0.47,0.0238,9.7,378,7.7295556,5.2055125,2109,4677.63,6472,4.271,1.299,1.146,1,1,0,0,0
K07557.01,FALSE POSITIVE,12.82252496,18.8,19268,20.12,0.1074,13.7,109,17.860266,4.3486066,915,165.54,5845,4.178,1.352,1.003,1,1,0,0,0
K07558.01,CANDIDATE,10.1551587,1.802,141.6,0.94,0.083,6.8,134,7.187836,7.5890994,721,63.73,5275,4.505,0.796,0.739,1,0,0,0,0
K07559.01,CANDIDATE,0.708965461,3.946,87.2,1.13,0.0164,13.1,1890,8.175266,8.601799,2417,8061.29,6528,4.384,1.155,1.177,1,0,0,0,0
K07560.01,FALSE POSITIVE,0.648772102,2.614,31.1,2.6,0.016,15,1602,8.239934,3.5814385,3758,47393.05,4973,3.208,4.708,1.306,1,0,0,1,1
K07561.01,FALSE POSITIVE,0.96391996,3.01,,,,,1387,9.706936,28.281849,,,,,,,1,1,0,0,0
K07562.01,CANDIDATE,11.76872507,1.11,,,,,112,7.2292895,8.637261,,,,,,,1,0,0,0,0
K07563.01,FALSE POSITIVE,0.93705132,4.808,51.5,6.09,0.0261,17.3,1431,11.689283,4.0371485,5094,159426.96,6691,3.088,7.781,2.703,1,1,0,0,0
K07564.01,FALSE POSITIVE,451.86579,13.47,80,1.85,1.4744,12,3,8.700826,10.090123,464,10.97,9024,4.154,2.005,2.092,1,1,0,0,0
K07565.01,FALSE POSITIVE,491.52571,12.43,457.3,1.43,1.0629,8.8,3,7.729804,5.3779454,159,0.15,4541,4.608,0.669,0.661,1,1,0,0,0
K07566.01,FALSE POSITIVE,411.5403964,17.33,,,,,4,7.4720497,15.953015,,,,,,,1,1,0,0,0
K07567.01,CANDIDATE,608.20572,13.63,554.2,1.46,1.2285,11.3,3,7.215216,11.790815,143,0.1,4486,4.642,0.646,0.668,1,0,0,0,0
K07568.01,FALSE POSITIVE,480.03759,16.25,717.4,1.14,0.9212,9,3,7.6112046,7.615245,109,0.03,3622,4.826,0.43,0.451,1,1,0,0,0
K07569.01,FALSE POSITIVE,0.87985197,1.3,,,,,1483,8.412301,9.035096,,,,,,,1,1,0,0,0
K02369.03,CANDIDATE,7.2274321,4.967,173.3,1.28,0.0744,9.2,131,7.709472,3.0982773,967,206.77,6075,4.486,0.969,1.048,3,0,0,0,0
K07570.01,FALSE POSITIVE,0.592618966,0.811,91.4,0.86,0.0137,14.9,2263,10.950261,4.143678,2103,4626.58,5926,4.532,0.887,0.978,1,1,0,1,0
K07571.01,FALSE POSITIVE,0.532854237,3.231,50.9,1.21,0.0133,27.9,2513,9.753922,3.7373984,3042,20292.47,6266,4.067,1.613,1.108,1,1,0,0,0
K07572.01,CANDIDATE,91.069934,17.33,12.7,1.59,0.5548,8.7,16,7.355421,5.9010334,1103,349.47,9051,3.623,4.232,2.738,1,0,0,0,0
K07573.01,FALSE POSITIVE,0.566802672,3.545,31.7,1.08,0.0127,14.3,2373,8.546892,3.608351,2791,14458.31,5102,3.787,1.961,0.86,1,1,0,1,1
K07574.01,FALSE POSITIVE,0.566796331,5.194,114.8,1.5,0.0138,33.3,2009,10.296306,3.832677,2411,7979.99,6319,4.447,1.032,1.084,1,1,0,0,1
K07575.01,FALSE POSITIVE,0.566785459,2.893,63.8,0.84,0.0139,16.5,2371,11.893497,3.0553424,2280,6410.46,6063,4.476,1.012,1.117,1,1,0,1,1
K07576.01,FALSE POSITIVE,0.566792936,2.846,23,0.79,0.0133,14.3,2375,10.835607,11.816941,3114,22251.32,6432,4.018,1.603,0.977,1,1,0,1,1
K07577.01,FALSE POSITIVE,0.5668004,3.813,93.2,0.88,0.0133,18.3,2011,9.035715,3.574189,2222,5739.87,6215,4.543,0.872,0.968,1,1,0,1,1
K07578.01,FALSE POSITIVE,0.566793614,5.723,31.4,21.63,0.0133,79.8,2358,11.654417,24.17128,7584,781981.98,3789,1.549,27.384,0.969,1,1,0,0,1
K07579.01,FALSE POSITIVE,0.566798676,2.777,59.9,0.68,0.0124,12.8,2316,8.358847,3.5324776,2051,4160.07,5490,4.436,0.887,0.783,1,1,0,1,1
K07580.01,FALSE POSITIVE,0.5667638,1.73,64.5,0.75,0.0128,2.4,2009,7.335228,3.9401639,2178,5335.09,5766,4.433,0.94,0.874,1,1,0,0,1
K07581.01,FALSE POSITIVE,38.51077573,38.8558,84633.4,18.68,0.1906,3567.5,26,356.78256,306.83524,352,3.64,4374,4.626,0.635,0.621,1,1,0,0,0
K07582.01,FALSE POSITIVE,4.23965309,3.29,,,,,22,7.6098957,5.416035,,,,,,,1,1,0,0,0
K07583.01,FALSE POSITIVE,0.577910513,1.362,144.1,1.1,0.0134,18.1,1962,12.062356,3.74522,2081,4429.84,5730,4.503,0.908,0.96,1,1,0,1,0
K07584.01,FALSE POSITIVE,0.566807725,2.16,31.5,0.94,0.0133,12.3,2365,9.9529705,3.8975952,2524,9645.51,5018,3.953,1.734,0.985,1,1,0,1,1
K07585.01,FALSE POSITIVE,0.566807422,5.148,26.1,1.13,0.0132,28.8,2377,12.163339,5.164973,2680,12227.82,5616,4.04,1.547,0.958,1,1,0,0,1
K07586.01,FALSE POSITIVE,1.345078434,10.19,3025,12.16,0.0268,27.7,1003,11.888517,62.42871,2324,6894.58,6664,4.141,1.675,1.415,1,1,0,0,0
K07587.01,CANDIDATE,366.088938,11.887,537.9,2.57,0.9845,29,3,21.286785,13.1379595,257,1.03,5941,4.464,0.945,0.948,1,0,0,0,0
K07588.01,FALSE POSITIVE,439.1076969,26.2259,69792,24.7,1.0862,884.9,3,192.59683,266.46207,221,0.57,5810,4.567,0.811,0.885,1,0,1,0,0
K07589.01,CANDIDATE,414.45008,19.15,729.5,7.01,1.2215,19,3,7.501694,9.055124,364,4.17,7037,4.136,1.683,1.417,1,0,0,0,0
K02859.05,CANDIDATE,5.43103616,2.469,66.8,0.66,0.0532,10.8,214,9.414078,3.0287008,873,137.1,5374,4.555,0.721,0.68,5,0,0,0,0
K07590.01,FALSE POSITIVE,0.594003994,5.557,25.4,1.55,0.0174,51.1,2249,7.2128606,8.343236,4952,142174.84,8596,3.793,2.968,1.994,1,0,1,0,0
K07591.01,CANDIDATE,328.32211,13.53,399,1.3,0.8367,8.2,3,7.358604,7.6498203,193,0.33,4906,4.648,0.668,0.736,1,0,0,0,0
K07592.01,CANDIDATE,381.97977,15.7,900,1.55,0.8367,10.4,3,7.8080487,6.9154906,132,0.07,3761,4.724,0.526,0.535,1,0,0,0,0
K07593.01,CANDIDATE,67.412998,9.1,126.1,1.57,0.344,6.2,6,7.157765,3.8052638,572,25.32,6525,4.248,1.359,1.194,1,0,0,0,0
K07594.01,FALSE POSITIVE,2.08802799,24.017,70.8,1.93,0.0352,60.5,647,7.26901,4.5643044,2003,3806.17,6593,4.117,1.67,1.335,1,1,0,0,0
K07595.01,FALSE POSITIVE,10.4212788,28.4832,148,36.9,0.1011,31,132,8.938494,3.1729836,1235,549.92,6183,3.908,2.073,1.268,1,1,0,0,0
K07596.01,CANDIDATE,359.8249913,5.22,,,,,3,10.8141775,9.25967,,,,,,,1,0,0,0,0
K07597.01,FALSE POSITIVE,0.778705577,6.445,54.5,59.33,0.0205,104.9,1712,11.32462,21.204618,4233,75864.33,7846,3.743,3.066,1.898,1,1,0,0,0
K07598.01,FALSE POSITIVE,4.44709107,16.79,40.5,0.96,0.0523,22.6,308,12.390906,3.2249174,1228,537.35,6137,4.357,1.076,0.96,1,1,0,1,1
K07599.01,FALSE POSITIVE,293.70696,11.03,1575,6140.44,0.8467,11.2,3,11.9296875,15.61938,274,1.34,6054,4.508,0.893,0.938,1,1,0,0,0
K02459.01,FALSE POSITIVE,27.79576243,15.5056,420329,81.48,0.1793,1969.5,0,19001.273,3532.5493,655,43.51,5915,4.329,1.13,0.992,1,0,1,0,0
K02937.01,FALSE POSITIVE,20.73374857,6.28773,417340,69.8,0.1371,2236.7,0,9272.036,1813.9624,661,45.06,5620,4.363,0.974,0.797,1,0,1,0,0
K02938.01,FALSE POSITIVE,24.2382418,4.16665,461962,102.31,0.1759,1126.4,0,63391.19,14438.292,793,93.68,6457,4.259,1.365,1.233,1,0,1,0,0
K02939.01,FALSE POSITIVE,11.25882503,8.9592,196280,87.18,0.0943,6395.7,120,13999.103,2640.0923,1080,322.25,6217,4.052,1.464,0.882,1,1,0,0,0
K03152.01,FALSE POSITIVE,28.16261258,3.19576,37749.6,23.52,0.1634,912.7,36,1278.7318,343.12332,470,11.52,4936,4.54,0.761,0.734,1,0,1,0,0
K03153.01,FALSE POSITIVE,75.3789569,7.70352,539175,58.76,0.3317,1886.6,0,7238.858,2825.4229,365,4.17,5420,4.596,0.771,0.864,1,0,1,0,0
K00371.02,FALSE POSITIVE,9.0584662,6.376,61.8,2.46,0.0983,17.9,151,10.2427435,5.092906,1310,695.41,5198,3.614,3.207,1.552,2,0,1,1,0
K07600.01,FALSE POSITIVE,3.9169155,2.11,,,,,343,7.3869934,5.9838657,,,,,,,1,1,0,0,0
K07601.01,FALSE POSITIVE,342.5531572,73.8068,192887,830.99,1.1975,8248.4,9,623.455,408.78073,738,70.22,4857,2.422,14.219,1.95,1,0,1,0,0
K07602.01,FALSE POSITIVE,362.747593,16.45,132.4,2.51,1.0887,13,3,7.77734,10.070107,384,5.13,6176,3.885,2.16,1.31,1,1,0,0,0
K07603.01,FALSE POSITIVE,0.536650344,2.878,25.8,1.57,0.0145,7,1988,7.411391,8.255462,3380,30860.16,5490,3.681,2.825,1.396,1,0,1,0,1
K07903.01,CANDIDATE,0.694611128,1.115,98.8,0.64,0.0137,9.3,1922,7.339942,3.3883975,1415,945.45,4612,4.646,0.662,0.726,1,0,0,0,0
K07905.01,CANDIDATE,7.4751841,5.166,28.1,0.85,0.0721,9.2,178,7.93867,2.9744997,1168,439.51,5616,3.98,1.602,0.894,1,0,0,0,0
K07911.01,FALSE POSITIVE,328.0485,13.75,398,2.22,0.9857,6.9,4,7.2276206,5.5931835,292,1.72,6268,4.429,1.1,1.188,1,1,0,0,0
